videoId,title,description,tags,clean_text,keywords,category,category_confidence,viewCount,likeCount,commentCount,engagement_rate,avg_views,avg_likes,avg_comments,avg_engagement_rate
17612,Skincare for Combination Skin: Balancing Oiliness and Dryness,no description,[],skincare for combination skin balancing oiliness and dryness no description,skincare combination,Skincare & Anti-Aging,0.6400423,125,1,0,0.008,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
90852,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin,Skincare & Anti-Aging,0.50392693,496,5,0,0.0100806451612903,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
90852,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,496,5,0,0.0100806451612903,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
18612,"🤯👀📛bigger eyes yoga,anti-aging, wrinkle free, big eyes♨️📛🤯#shorts","🤯👀📛bigger eyes yoga,anti-aging, wrinkle free, big eyes♨️📛🤯#shorts #ytshorts #viral #trending #yoga #antiaging #faceyoga #facemassage #wrinkles #subscribe #skincare #beauty","['shorts', 'ytshorts', 'viral', 'trending', 'yoga', 'faceyoga', 'facemassage', 'subscribe', 'skincare', 'beauty']",bigger eyes yoga anti aging wrinkle free big eyes #shorts bigger eyes yoga anti aging wrinkle free big eyes #shorts #ytshorts #viral #trending #yoga #antiaging #faceyoga #facemassage #wrinkles #subscribe #skincare #beauty shorts ytshorts viral trending yoga faceyoga facemassage subscribe skincare beauty,anti aging,Skincare & Anti-Aging,0.5882834,130107,3047,14,0.0235267894886516,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
34344,"🤯♨️Anti-aging faceyoga,wrinkle free ,glowing skin yoga🔥📛♨️#shorts","🤯♨️Anti-aging faceyoga,wrinkle free ,glowing skin yoga🔥📛♨️#shorts #ytshorts #viral #trending #yoga #faceyoga #facemassage #antiaging #skincare #wrinkles #subscribe","['shorts, ytshorts, viral, trending, yoga, faceyoga, facemassage, anti-aging, subscribe']",anti aging faceyoga wrinkle free glowing skin yoga #shorts anti aging faceyoga wrinkle free glowing skin yoga #shorts #ytshorts #viral #trending #yoga #faceyoga #facemassage #antiaging #skincare #wrinkles #subscribe shorts ytshorts viral trending yoga faceyoga facemassage anti aging subscribe,anti aging,Skincare & Anti-Aging,0.5882834,39840,826,4,0.0208333333333333,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
14294,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin,Skincare & Anti-Aging,0.50392693,45,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
14294,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,45,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
65968,Skincare for Combination Skin: Balancing Oiliness and Dryness,no description,[],skincare for combination skin balancing oiliness and dryness no description,skincare combination,Skincare & Anti-Aging,0.6400423,20,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
15241,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin,Skincare & Anti-Aging,0.50392693,1870,17,0,0.009090909090909,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
15241,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,1870,17,0,0.009090909090909,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
32764,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin,Skincare & Anti-Aging,0.50392693,20,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
32764,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,20,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
38843,Achieve a Youthful Glow with Anti-Aging Skincare,no description,[],achieve a youthful glow with anti aging skincare no description,anti aging,Skincare & Anti-Aging,0.5882834,422,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
38843,Achieve a Youthful Glow with Anti-Aging Skincare,no description,[],achieve a youthful glow with anti aging skincare no description,anti aging skincare,Skincare & Anti-Aging,0.85445607,422,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
86068,The Benefits of Facial Steaming: Deep Cleanse and Rejuvenate Your Skin,no description,[],the benefits of facial steaming deep cleanse and rejuvenate your skin no description,rejuvenate skin,Skincare & Anti-Aging,0.5296614,220,4,0,0.0181818181818181,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
63281,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin,Skincare & Anti-Aging,0.50392693,39,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
63281,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,39,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
83060,Achieve a Youthful Glow with Anti-Aging Skincare,no description,[],achieve a youthful glow with anti aging skincare no description,anti aging,Skincare & Anti-Aging,0.5882834,100,1,0,0.01,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
83060,Achieve a Youthful Glow with Anti-Aging Skincare,no description,[],achieve a youthful glow with anti aging skincare no description,anti aging skincare,Skincare & Anti-Aging,0.85445607,100,1,0,0.01,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
4365,The Benefits of Clay Masks: Purify and Detoxify Your Skin,no description,[],the benefits of clay masks purify and detoxify your skin no description,purify detoxify skin,Skincare & Anti-Aging,0.5383428,1371,15,0,0.0109409190371991,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
80853,The Power of Facial Serums: Targeted Solutions for Specific Skin Concerns,no description,[],the power of facial serums targeted solutions for specific skin concerns no description,solutions specific skin,Skincare & Anti-Aging,0.51375985,52,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
30448,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin,Skincare & Anti-Aging,0.50392693,50,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
30448,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,50,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
47229,The Benefits of Facial Oils: Nourish and Replenish Your Skin,no description,[],the benefits of facial oils nourish and replenish your skin no description,rejuvenate skin,Skincare & Anti-Aging,0.5296614,66,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
51737,The Science of Hyaluronic Acid: Hydrate and Plump Your Skin,no description,[],the science of hyaluronic acid hydrate and plump your skin no description,hydrated skin,Skincare & Anti-Aging,0.50392693,72,2,0,0.0277777777777777,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
51737,The Science of Hyaluronic Acid: Hydrate and Plump Your Skin,no description,[],the science of hyaluronic acid hydrate and plump your skin no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,72,2,0,0.0277777777777777,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
3402,Skincare for Combination Skin: Balancing Oiliness and Dryness,no description,[],skincare for combination skin balancing oiliness and dryness no description,skincare combination,Skincare & Anti-Aging,0.6400423,844,11,1,0.0142180094786729,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
45889,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,2358,20,0,0.008481764206955,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
45889,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,2358,20,0,0.008481764206955,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
42557,The Science of Ceramides in Skincare: Restoring and Maintaining Healthy Skin,no description,[],the science of ceramides in skincare restoring and maintaining healthy skin no description,science ceramides skincare,Skincare & Anti-Aging,0.52976936,15,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
42557,The Science of Ceramides in Skincare: Restoring and Maintaining Healthy Skin,no description,[],the science of ceramides in skincare restoring and maintaining healthy skin no description,skincare restoring,Skincare & Anti-Aging,0.6697699,15,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
40923,Skincare for Combination Skin: Balancing Oiliness and Dryness,no description,[],skincare for combination skin balancing oiliness and dryness no description,skincare combination,Skincare & Anti-Aging,0.6400423,1638,21,0,0.0128205128205128,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
68172,The Science of Hyaluronic Acid: Hydrate and Plump Your Skin,no description,[],the science of hyaluronic acid hydrate and plump your skin no description,hydrated skin,Skincare & Anti-Aging,0.50392693,63,1,0,0.0158730158730158,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
68172,The Science of Hyaluronic Acid: Hydrate and Plump Your Skin,no description,[],the science of hyaluronic acid hydrate and plump your skin no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,63,1,0,0.0158730158730158,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
62416,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,645,6,0,0.0093023255813953,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
62416,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,645,6,0,0.0093023255813953,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
85611,The Power of Facial Serums: Targeted Solutions for Specific Skin Concerns,no description,[],the power of facial serums targeted solutions for specific skin concerns no description,solutions specific skin,Skincare & Anti-Aging,0.51375985,19,1,0,0.0526315789473684,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
19437,Skincare Tips for Sensitive Eyes: Gentle Care for Delicate Eye Areas,no description,[],skincare tips for sensitive eyes gentle care for delicate eye areas no description,keeping skin healthy,Skincare & Anti-Aging,0.64539206,45,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
19437,Skincare Tips for Sensitive Eyes: Gentle Care for Delicate Eye Areas,no description,[],skincare tips for sensitive eyes gentle care for delicate eye areas no description,skincare tips,Skincare & Anti-Aging,0.67995834,45,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
15527,Unlocking the Benefits of Face Masks for Skin Health,no description,[],unlocking the benefits of face masks for skin health no description,skin health,Skincare & Anti-Aging,0.6259518,160,3,0,0.01875,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
39126,GIRL MATH!  #gettingready #skincare #preppyyyy #makeup #preppygrwm #beauty #grwm #skincareroutine,no description,[],girl math #gettingready #skincare #preppyyyy #makeup #preppygrwm #beauty #grwm #skincareroutine no description,skincare preppygrwm,Skincare & Anti-Aging,0.60791403,79083,7821,52,0.0995536335242719,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
15427,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,1388,9,0,0.0064841498559077,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
15427,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,1388,9,0,0.0064841498559077,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
83685,The Power of Serums: Targeted Solutions for Skin Concerns,no description,[],the power of serums targeted solutions for skin concerns no description,solutions skin concerns,Skincare & Anti-Aging,0.58015364,390,7,0,0.0179487179487179,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
65216,The Benefits of Clay Masks: Purify and Detoxify Your Skin,no description,[],the benefits of clay masks purify and detoxify your skin no description,purify detoxify skin,Skincare & Anti-Aging,0.5383428,710,6,0,0.0084507042253521,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
44041,Skincare Tips for Men: Keeping Your Skin Healthy and Fresh,no description,[],skincare tips for men keeping your skin healthy and fresh no description,keeping skin healthy,Skincare & Anti-Aging,0.64539206,1583,10,0,0.0063171193935565,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
44041,Skincare Tips for Men: Keeping Your Skin Healthy and Fresh,no description,[],skincare tips for men keeping your skin healthy and fresh no description,skincare tips,Skincare & Anti-Aging,0.67995834,1583,10,0,0.0063171193935565,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
17763,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin,Skincare & Anti-Aging,0.50392693,93,2,0,0.021505376344086,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
17763,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,93,2,0,0.021505376344086,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
79343,We&#39;re obsessed with our Glow To Illuminating blushes too! @sulkyceleste,#ciate #ciatelondon,[],we #39 re obsessed with our glow to illuminating blushes too sulkyceleste #ciate #ciatelondon,skincare preppygrwm,Skincare & Anti-Aging,0.60791403,179,9,0,0.0502793296089385,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
16230,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,38,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
16230,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,38,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
41895,The Power of Facial Serums: Targeted Solutions for Specific Skin Concerns,no description,[],the power of facial serums targeted solutions for specific skin concerns no description,solutions specific skin,Skincare & Anti-Aging,0.51375985,174,2,0,0.0114942528735632,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
21205,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,98,1,0,0.010204081632653,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
21205,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,98,1,0,0.010204081632653,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
43556,Skincare for Combination Skin: Balancing Oiliness and Dryness,no description,[],skincare for combination skin balancing oiliness and dryness no description,skincare combination,Skincare & Anti-Aging,0.6400423,1914,21,0,0.0109717868338558,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
87690,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,37,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
87690,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,37,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
16543,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin,Skincare & Anti-Aging,0.50392693,758,4,2,0.0079155672823219,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
16543,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,758,4,2,0.0079155672823219,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
51252,The Power of Facial Serums: Targeted Solutions for Specific Skin Concerns,no description,[],the power of facial serums targeted solutions for specific skin concerns no description,solutions specific skin,Skincare & Anti-Aging,0.51375985,133,1,0,0.0075187969924812,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
87266,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,84,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
87266,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,84,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
90521,Achieve a Youthful Glow with Anti-Aging Skincare,no description,[],achieve a youthful glow with anti aging skincare no description,anti aging,Skincare & Anti-Aging,0.5882834,334,3,1,0.0119760479041916,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
90521,Achieve a Youthful Glow with Anti-Aging Skincare,no description,[],achieve a youthful glow with anti aging skincare no description,anti aging skincare,Skincare & Anti-Aging,0.85445607,334,3,1,0.0119760479041916,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
87850,Skincare Tips for Men: Keeping Your Skin Healthy and Fresh,no description,[],skincare tips for men keeping your skin healthy and fresh no description,keeping skin healthy,Skincare & Anti-Aging,0.64539206,305,4,1,0.0163934426229508,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
87850,Skincare Tips for Men: Keeping Your Skin Healthy and Fresh,no description,[],skincare tips for men keeping your skin healthy and fresh no description,skincare tips,Skincare & Anti-Aging,0.67995834,305,4,1,0.0163934426229508,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
53718,The Benefits of Clay Masks: Purify and Detoxify Your Skin,no description,[],the benefits of clay masks purify and detoxify your skin no description,purify detoxify skin,Skincare & Anti-Aging,0.5383428,21,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
77419,Unlocking the Benefits of Face Masks for Skin Health,no description,[],unlocking the benefits of face masks for skin health no description,skin health,Skincare & Anti-Aging,0.6259518,81,1,0,0.0123456790123456,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
66575,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin,Skincare & Anti-Aging,0.50392693,1907,23,1,0.0125852123754588,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
66575,The Key to Hydrated Skin: The Importance of Moisturizers,no description,[],the key to hydrated skin the importance of moisturizers no description,hydrated skin importance,Skincare & Anti-Aging,0.5104663,1907,23,1,0.0125852123754588,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
19480,The Science of Ceramides in Skincare: Restoring and Maintaining Healthy Skin,no description,[],the science of ceramides in skincare restoring and maintaining healthy skin no description,science ceramides skincare,Skincare & Anti-Aging,0.52976936,287,8,0,0.0278745644599303,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
19480,The Science of Ceramides in Skincare: Restoring and Maintaining Healthy Skin,no description,[],the science of ceramides in skincare restoring and maintaining healthy skin no description,skincare restoring,Skincare & Anti-Aging,0.6697699,287,8,0,0.0278745644599303,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
5356,The Power of Facial Serums: Targeted Solutions for Specific Skin Concerns,no description,[],the power of facial serums targeted solutions for specific skin concerns no description,solutions specific skin,Skincare & Anti-Aging,0.51375985,1662,20,1,0.0126353790613718,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
43883,Achieve a Youthful Glow with Anti-Aging Skincare,no description,[],achieve a youthful glow with anti aging skincare no description,anti aging,Skincare & Anti-Aging,0.5882834,118,2,0,0.0169491525423728,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
43883,Achieve a Youthful Glow with Anti-Aging Skincare,no description,[],achieve a youthful glow with anti aging skincare no description,anti aging skincare,Skincare & Anti-Aging,0.85445607,118,2,0,0.0169491525423728,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
22143,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,57,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
22143,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,57,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
81862,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,2071,30,0,0.0144857556735876,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
81862,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,2071,30,0,0.0144857556735876,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
15642,Achieve a Youthful Glow with Anti-Aging Skincare,no description,[],achieve a youthful glow with anti aging skincare no description,anti aging,Skincare & Anti-Aging,0.5882834,216,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
15642,Achieve a Youthful Glow with Anti-Aging Skincare,no description,[],achieve a youthful glow with anti aging skincare no description,anti aging skincare,Skincare & Anti-Aging,0.85445607,216,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
39752,Skincare Tips for Frequent Travelers: Keep Your Skin Fresh and Hydrated,no description,[],skincare tips for frequent travelers keep your skin fresh and hydrated no description,keeping skin healthy,Skincare & Anti-Aging,0.64539206,765,9,1,0.0130718954248366,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
39752,Skincare Tips for Frequent Travelers: Keep Your Skin Fresh and Hydrated,no description,[],skincare tips for frequent travelers keep your skin fresh and hydrated no description,skincare tips,Skincare & Anti-Aging,0.67995834,765,9,1,0.0130718954248366,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
89684,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,87,2,0,0.0229885057471264,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
89684,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,87,2,0,0.0229885057471264,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
61440,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,633,9,0,0.0142180094786729,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
61440,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,633,9,0,0.0142180094786729,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
53951,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,362,4,0,0.011049723756906,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
53951,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,362,4,0,0.011049723756906,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
13556,The Power of Facial Serums: Targeted Solutions for Specific Skin Concerns,no description,[],the power of facial serums targeted solutions for specific skin concerns no description,solutions specific skin,Skincare & Anti-Aging,0.51375985,107,0,0,0.0,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
80299,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,226,2,2,0.0176991150442477,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
80299,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,226,2,2,0.0176991150442477,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
89556,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,restoring strengthening skin,Skincare & Anti-Aging,0.5552502,59,2,0,0.0338983050847457,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
89556,The Key to Skin Barrier Repair: Restoring and Strengthening Your Skin&#39;s Defense,no description,[],the key to skin barrier repair restoring and strengthening your skin #39 s defense no description,skin barrier repair,Skincare & Anti-Aging,0.5789351,59,2,0,0.0338983050847457,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
20168,The Power of Facial Serums: Targeted Solutions for Specific Skin Concerns,no description,[],the power of facial serums targeted solutions for specific skin concerns no description,solutions specific skin,Skincare & Anti-Aging,0.51375985,66,1,0,0.0151515151515151,104589.08835958509,2484.359585094122,21.46215904725317,0.02158479954334705
